UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO 
PR;41;23501;Santa Helena; 24.917 
PR;41;23600;Santa Inês; 1.744 
PR;41;23709;Santa Isabel do Ivaí; 8.897 
PR;41;23808;Santa Izabel do Oeste; 12.444 
PR;41;23824;Santa Lúcia; 3.668 
PR;41;23857;Santa Maria do Oeste; 9.811 
PR;41;23907;Santa Mariana; 11.111 
PR;41;23956;Santa Mônica; 3.357 
PR;41;24004;Santana do Itararé; 5.514 
PR;41;24020;Santa Tereza do Oeste; 12.928 
PR;41;24053;Santa Terezinha de Itaipu; 23.236 
PR;41;24103;Santo Antônio da Platina; 45.261 
PR;41;24202;Santo Antônio do Caiuá; 2.499 
PR;41;24301;Santo Antônio do Paraíso; 2.122 
PR;41;24400;Santo Antônio do Sudoeste; 19.677 
PR;41;24509;Santo Inácio; 6.184 
PR;41;24608;São Carlos do Ivaí; 6.588 
PR;41;24707;São Jerônimo da Serra; 10.742 
PR;41;24806;São João; 11.683 
PR;41;24905;São João do Caiuá; 5.585 
PR;41;25001;São João do Ivaí; 10.665 
PR;41;25100;São João do Triunfo; 13.725 
PR;41;25209;São Jorge d'Oeste; 9.308 
PR;41;25308;São Jorge do Ivaí; 5.159 
PR;41;25357;São Jorge do Patrocínio; 6.520 
PR;41;25407;São José da Boa Vista; 5.968 
PR;41;25456;São José das Palmeiras; 4.063 
PR;41;25506;São José dos Pinhais; 327.746 
PR;41;25555;São Manoel do Paraná; 2.132 
PR;41;25605;São Mateus do Sul; 44.313 
PR;41;25704;São Miguel do Iguaçu; 29.285 
PR;41;25753;São Pedro do Iguaçu; 6.854 
PR;41;25803;São Pedro do Ivaí; 8.691 
PR;41;25902;São Pedro do Paraná; 2.654 
PR;41;26009;São Sebastião da Amoreira; 8.070 
PR;41;26108;São Tomé; 5.385 
PR;41;26207;Sapopema; 6.444 
PR;41;26256;Sarandi; 126.057 
PR;41;26272;Saudade do Iguaçu; 6.137 
PR;41;26306;Sengés; 17.112 
PR;41;26355;Serranópolis do Iguaçu; 5.034 
PR;41;26405;Sertaneja; 5.761 
PR;41;26504;Sertanópolis; 16.694 
PR;41;26603;Siqueira Campos; 24.083 
PR;41;26652;Sulina; 3.440 
PR;41;26678;Tamarana; 12.115 
PR;41;26702;Tamboara; 4.879 
PR;41;26801;Tapejara; 15.659 
PR;41;26900;Tapira; 5.743 
PR;41;27007;Teixeira Soares; 9.565 
PR;41;27106;Telêmaco Borba; 73.331 
PR;41;27205;Terra Boa; 18.654 
PR;41;27304;Terra Rica; 14.862 
PR;41;27403;Terra Roxa; 18.448 
PR;41;27502;Tibagi; 18.612 
PR;41;27601;Tijucas do Sul; 17.717 
PR;41;27700;Toledo; 156.123 
PR;41;27809;Tomazina; 9.659 
PR;41;27858;Três Barras do Paraná; 11.142 
PR;41;27882;Tunas do Paraná; 8.617 
PR;41;27908;Tuneiras do Oeste; 10.332 
PR;41;27957;Tupãssi; 8.088 
PR;41;27965;Turvo; 16.147 
PR;41;28005;Ubiratã; 24.733 
PR;41;28104;Umuarama; 117.148 
PR;41;28203;União da Vitória; 55.238 
PR;41;28302;Uniflor; 2.136 
PR;41;28401;Uraí; 10.378 
PR;41;28500;Wenceslau Braz; 18.894 
PR;41;28534;Ventania; 9.682 
PR;41;28559;Vera Cruz do Oeste; 9.326 
PR;41;28609;Verê; 7.929 
PR;41;28625;Alto Paraíso; 3.059 
PR;41;28633;Doutor Ulysses; 6.216 
PR;41;28658;Virmond; 3.813 
PR;41;28708;Vitorino; 9.942 
PR;41;28807;Xambrê; 5.769 
SC;42;00051;Abdon Batista; 2.600 
SC;42;00101;Abelardo Luz; 17.389 
SC;42;00200;Agrolândia; 11.010 
SC;42;00309;Agronômica; 6.055 
SC;42;00408;Água Doce; 6.286 
SC;42;00507;Águas de Chapecó; 5.872 
SC;42;00556;Águas Frias; 2.802 
SC;42;00606;Águas Mornas; 6.765 
SC;42;00705;Alfredo Wagner; 10.455 
SC;42;00754;Alto Bela Vista; 1.859 
SC;42;00804;Anchieta; 5.942 
SC;42;00903;Angelina; 5.497 
SC;42;01000;Anita Garibaldi; 8.286 
SC;42;01109;Anitápolis; 3.463 
SC;42;01208;Antônio Carlos; 11.295 
SC;42;01257;Apiúna; 11.926 
SC;42;01273;Arabutã; 4.378 
SC;42;01307;Araquari; 45.462 
SC;42;01406;Araranguá; 72.138 
SC;42;01505;Armazém; 8.825 
SC;42;01604;Arroio Trinta; 3.556 
SC;42;01653;Arvoredo; 2.539 
SC;42;01703;Ascurra; 8.408 
SC;42;01802;Atalanta; 3.218 
SC;42;01901;Aurora; 6.810 
SC;42;01950;Balneário Arroio do Silva; 15.693 
SC;42;02008;Balneário Camboriú; 140.036 
SC;42;02057;Balneário Barra do Sul; 14.885 
SC;42;02073;Balneário Gaivota; 15.353 
SC;42;02081;Bandeirante; 3.144 
SC;42;02099;Barra Bonita; 1.608 
SC;42;02107;Barra Velha; 45.633 
SC;42;02131;Bela Vista do Toldo; 5.863 
SC;42;02156;Belmonte; 2.703 
SC;42;02206;Benedito Novo; 10.484 
SC;42;02305;Biguaçu; 78.623 
SC;42;02404;Blumenau; 363.340 
SC;42;02438;Bocaina do Sul; 3.514 
SC;42;02453;Bombinhas; 24.416 
SC;42;02503;Bom Jardim da Serra; 4.362 
SC;42;02537;Bom Jesus; 2.721 
SC;42;02578;Bom Jesus do Oeste; 2.182 
SC;42;02602;Bom Retiro; 8.698 
SC;42;02701;Botuverá; 5.368 
SC;42;02800;Braço do Norte; 34.113 
SC;42;02859;Braço do Trombudo; 3.954 
SC;42;02875;Brunópolis; 2.488 
SC;42;02909;Brusque; 141.676 
SC;42;03006;Caçador; 74.105 
SC;42;03105;Caibi; 6.199 
SC;42;03154;Calmon; 3.465 
SC;42;03204;Camboriú; 112.167 
SC;42;03253;Capão Alto; 2.892 
SC;42;03303;Campo Alegre; 12.318 
SC;42;03402;Campo Belo do Sul; 7.345 
SC;42;03501;Campo Erê; 9.562 
SC;42;03600;Campos Novos; 36.976 
SC;42;03709;Canelinha; 12.759 
SC;42;03808;Canoinhas; 54.848 
SC;42;03907;Capinzal; 23.184 
SC;42;03956;Capivari de Baixo; 22.873 
SC;42;04004;Catanduvas; 10.565 
SC;42;04103;Caxambu do Sul; 4.614 
SC;42;04152;Celso Ramos; 2.802 
SC;42;04178;Cerro Negro; 3.318 
SC;42;04194;Chapadão do Lageado; 2.949 
SC;42;04202;Chapecó; 251.150 
SC;42;04251;Cocal do Sul; 17.241 
SC;42;04301;Concórdia; 81.625 
SC;42;04350;Cordilheira Alta; 4.735 
SC;42;04400;Coronel Freitas; 10.303 
SC;42;04459;Coronel Martins; 2.069 
SC;42;04509;Corupá; 15.287 
SC;42;04558;Correia Pinto; 15.720 
SC;42;04608;Criciúma; 231.088 
SC;42;04707;Cunha Porã; 10.904 
SC;42;04756;Cunhataí; 1.757 
SC;42;04806;Curitibanos; 40.289 
SC;42;04905;Descanso; 8.559 
SC;42;05001;Dionísio Cerqueira; 14.989 
SC;42;05100;Dona Emma; 4.006 
SC;42;05159;Doutor Pedrinho; 3.670 
SC;42;05175;Entre Rios; 3.322 
SC;42;05191;Ermo; 2.270 
SC;42;05209;Erval Velho; 4.824 
SC;42;05308;Faxinal dos Guedes; 10.965 
SC;42;05357;Flor do Sertão; 1.784 
SC;42;05407;Florianópolis; 574.200 
SC;42;05431;Formosa do Sul; 2.682 
SC;42;05456;Forquilhinha; 31.692 
SC;42;05506;Fraiburgo; 33.662 
SC;42;05555;Frei Rogério; 2.411 
SC;42;05605;Galvão; 3.219 
SC;42;05704;Garopaba; 29.801 
SC;42;05803;Garuva; 18.697 
SC;42;05902;Gaspar; 73.053 
SC;42;06009;Governador Celso Ramos; 17.306 
SC;42;06108;Grão-Pará; 6.149 
SC;42;06207;Gravatal; 14.022 
SC;42;06306;Guabiruba; 24.578 
SC;42;06405;Guaraciaba; 11.154 
SC;42;06504;Guaramirim; 46.502 
SC;42;06603;Guarujá do Sul; 4.819 
SC;42;06652;Guatambú; 8.400 
SC;42;06702;Herval d'Oeste; 21.339 
SC;42;06751;Ibiam; 2.003 
SC;42;06801;Ibicaré; 3.267 
SC;42;06900;Ibirama; 21.425 
SC;42;07007;Içara; 64.456 
SC;42;07106;Ilhota; 20.319 
SC;42;07205;Imaruí; 12.331 
SC;42;07304;Imbituba; 54.258 
SC;42;07403;Imbuia; 5.988 
SC;42;07502;Indaial; 71.369 
SC;42;07577;Iomerê; 2.865 
SC;42;07601;Ipira; 4.580 
SC;42;07650;Iporã do Oeste; 9.333 
SC;42;07684;Ipuaçu; 7.726 
SC;42;07700;Ipumirim; 7.815 
SC;42;07759;Iraceminha; 3.987 
SC;42;07809;Irani; 10.014 
SC;42;07858;Irati; 2.069 
SC;42;07908;Irineópolis; 10.298 
SC;42;08005;Itá; 7.063 
SC;42;08104;Itaiópolis; 22.065 
SC;42;08203;Itajaí; 291.169 
SC;42;08302;Itapema; 76.247 
SC;42;08401;Itapiranga; 16.503 
SC;42;08450;Itapoá; 30.731 
SC;42;08500;Ituporanga; 26.694 
SC;42;08609;Jaborá; 4.314 
SC;42;08708;Jacinto Machado; 10.624 
SC;42;08807;Jaguaruna; 19.538 
SC;42;08906;Jaraguá do Sul; 193.304 
SC;42;08955;Jardinópolis; 1.785 
SC;42;09003;Joaçaba; 29.976 
SC;42;09102;Joinville; 617.979 
SC;42;09151;José Boiteux; 5.991 
SC;42;09177;Jupiá; 2.542 
SC;42;09201;Lacerdópolis; 2.256 
SC;42;09300;Lages; 164.881 
SC;42;09409;Laguna; 41.269 
SC;42;09458;Lajeado Grande; 1.682 
SC;42;09508;Laurentino; 7.524 
SC;42;09607;Lauro Müller; 14.192 
SC;42;09706;Lebon Régis; 11.553 
SC;42;09805;Leoberto Leal; 3.334 
SC;42;09854;Lindóia do Sul; 4.549 
SC;42;09904;Lontras; 12.913 
SC;42;10001;Luiz Alves; 12.249 
SC;42;10035;Luzerna; 5.760 
SC;42;10050;Macieira; 1.778 
SC;42;10100;Mafra; 55.463 
SC;42;10209;Major Gercino; 3.887 
SC;42;10308;Major Vieira; 7.359 
SC;42;10407;Maracajá; 7.825 
SC;42;10506;Maravilha; 28.045 
SC;42;10555;Marema; 2.177 
SC;42;10605;Massaranduba; 18.922 
SC;42;10704;Matos Costa; 2.762 
SC;42;10803;Meleiro; 6.940 
SC;42;10852;Mirim Doce; 2.502 
SC;42;10902;Modelo; 4.085 
SC;42;11009;Mondaí; 9.961 
SC;42;11058;Monte Carlo; 9.131 
SC;42;11108;Monte Castelo; 7.754 
SC;42;11207;Morro da Fumaça; 18.687 
SC;42;11256;Morro Grande; 2.982 
SC;42;11306;Navegantes; 88.655 
SC;42;11405;Nova Erechim; 5.179 
SC;42;11454;Nova Itaberaba; 4.432 
SC;42;11504;Nova Trento; 13.645 
SC;42;11603;Nova Veneza; 13.396 
SC;42;11652;Novo Horizonte; 2.652 
SC;42;11702;Orleans; 23.531 
SC;42;11751;Otacílio Costa; 17.357 
SC;42;11801;Ouro; 7.025 
SC;42;11850;Ouro Verde; 2.168 
SC;42;11876;Paial; 1.931 
SC;42;11892;Painel; 2.199 
SC;42;11900;Palhoça; 236.638 
SC;42;12007;Palma Sola; 7.601 
SC;42;12056;Palmeira; 2.627 
SC;42;12106;Palmitos; 15.627 
SC;42;12205;Papanduva; 19.132 
SC;42;12239;Paraíso; 4.437 
SC;42;12254;Passo de Torres; 12.875 
SC;42;12270;Passos Maia; 4.025 
SC;42;12304;Paulo Lopes; 9.326 
SC;42;12403;Pedras Grandes; 4.233 
SC;42;12502;Penha; 33.400 
SC;42;12601;Peritiba; 2.993 
SC;42;12650;Pescaria Brava; 10.224 
SC;42;12700;Petrolândia; 6.718 
SC;42;12809;Balneário Piçarras; 28.177 
SC;42;12908;Pinhalzinho; 21.495 
SC;42;13005;Pinheiro Preto; 3.469 
SC;42;13104;Piratuba; 5.746 
SC;42;13153;Planalto Alegre; 2.946 
SC;42;13203;Pomerode; 34.699 
SC;42;13302;Ponte Alta; 4.437 
SC;42;13351;Ponte Alta do Norte; 3.217 
SC;42;13401;Ponte Serrada; 10.414 
SC;42;13500;Porto Belo; 27.726 
SC;42;13609;Porto União; 32.190 
SC;42;13708;Pouso Redondo; 17.143 
SC;42;13807;Praia Grande; 8.131 
SC;42;13906;Presidente Castello Branco; 1.692 
SC;42;14003;Presidente Getúlio; 21.231 
SC;42;14102;Presidente Nereu; 2.300 
SC;42;14151;Princesa; 2.964 
SC;42;14201;Quilombo; 11.027 
SC;42;14300;Rancho Queimado; 3.252 
SC;42;14409;Rio das Antas; 6.221 
SC;42;14508;Rio do Campo; 6.447 
SC;42;14607;Rio do Oeste; 7.623 
SC;42;14706;Rio dos Cedros; 10.879 
SC;42;14805;Rio do Sul; 70.952 
SC;42;14904;Rio Fortuna; 4.885 
SC;42;15000;Rio Negrinho; 38.531 
SC;42;15059;Rio Rufino; 2.432 
SC;42;15075;Riqueza; 4.769 
SC;42;15109;Rodeio; 12.715 
SC;42;15208;Romelândia; 4.826 
SC;42;15307;Salete; 7.502 
SC;42;15356;Saltinho; 3.626 
SC;42;15406;Salto Veloso; 4.416 
SC;42;15455;Sangão; 12.995 
SC;42;15505;Santa Cecília; 15.247 
SC;42;15554;Santa Helena; 2.427 
SC;42;15604;Santa Rosa de Lima; 2.002 
SC;42;15653;Santa Rosa do Sul; 9.308 
SC;42;15679;Santa Terezinha; 8.061 
SC;42;15687;Santa Terezinha do Progresso; 2.580 
SC;42;15695;Santiago do Sul; 1.642 
SC;42;15703;Santo Amaro da Imperatriz; 28.260 
SC;42;15752;São Bernardino; 2.651 
SC;42;15802;São Bento do Sul; 82.760 
SC;42;15901;São Bonifácio; 2.950 
SC;42;16008;São Carlos; 10.279 
SC;42;16057;São Cristóvão do Sul; 6.092 
SC;42;16107;São Domingos; 8.984 
SC;42;16206;São Francisco do Sul; 52.428 
SC;42;16255;São João do Oeste; 6.287 
SC;42;16305;São João Batista; 32.360 
SC;42;16354;São João do Itaperiú; 4.484 
SC;42;16404;São João do Sul; 8.642 
SC;42;16503;São Joaquim; 26.026 
SC;42;16602;São José; 287.409 
SC;42;16701;São José do Cedro; 15.100 
SC;42;16800;São José do Cerrito; 8.708 
SC;42;16909;São Lourenço do Oeste; 24.774 
SC;42;17006;São Ludgero; 13.431 
SC;42;17105;São Martinho; 3.654 
SC;42;17154;São Miguel da Boa Vista; 1.768 
SC;42;17204;São Miguel do Oeste; 43.946 
SC;42;17253;São Pedro de Alcântara; 5.693 
SC;42;17303;Saudades; 10.272 
SC;42;17402;Schroeder; 20.213 
SC;42;17501;Seara; 18.623 
SC;42;17550;Serra Alta; 3.314 
SC;42;17600;Siderópolis; 13.862 
SC;42;17709;Sombrio; 29.503 
SC;42;17758;Sul Brasil; 2.878 
SC;42;17808;Taió; 18.282 
SC;42;17907;Tangará; 8.153 
SC;42;17956;Tigrinhos; 2.325 
SC;42;18004;Tijucas; 49.474 
SC;42;18103;Timbé do Sul; 5.377 
SC;42;18202;Timbó; 46.144 
SC;42;18251;Timbó Grande; 7.368 
SC;42;18301;Três Barras; 19.782 
SC;42;18350;Treviso; 3.783 
SC;42;18400;Treze de Maio; 7.354 
SC;42;18509;Treze Tílias; 8.803 
SC;42;18608;Trombudo Central; 7.074 
SC;42;18707;Tubarão; 114.389 
SC;42;18756;Tunápolis; 5.018 
SC;42;18806;Turvo; 12.993 
SC;42;18855;União do Oeste; 2.782 
SC;42;18905;Urubici; 11.156 
SC;42;18954;Urupema; 2.719 
SC;42;19002;Urussanga; 20.915 
SC;42;19101;Vargeão; 3.585 
SC;42;19150;Vargem; 2.621 
SC;42;19176;Vargem Bonita; 4.572 
SC;42;19200;Vidal Ramos; 6.160 
SC;42;19309;Videira; 55.921 
SC;42;19358;Vitor Meireles; 5.362 
SC;42;19408;Witmarsum; 4.314 
SC;42;19507;Xanxerê; 50.998 
SC;42;19606;Xavantina; 3.654 
SC;42;19705;Xaxim; 31.625 
SC;42;19853;Zortéa; 3.925 
SC;42;20000;Balneário Rincão; 15.880 
RS;43;00034;Aceguá; 4.156 
RS;43;00059;Água Santa; 4.345 
RS;43;00109;Agudo; 16.740 
RS;43;00208;Ajuricaba; 6.707 
RS;43;00307;Alecrim; 6.169 
RS;43;00406;Alegrete; 71.945 
RS;43;00455;Alegria; 3.652 
RS;43;00471;Almirante Tamandaré do Sul; 1.967 
RS;43;00505;Alpestre; 7.065 
RS;43;00554;Alto Alegre; 1.800 
RS;43;00570;Alto Feliz; 3.061 
RS;43;00604;Alvorada; 185.921 
RS;43;00638;Amaral Ferrador; 5.268 
RS;43;00646;Ametista do Sul; 7.529 
RS;43;00661;André da Rocha; 1.129 
RS;43;00703;Anta Gorda; 5.962 
RS;43;00802;Antônio Prado; 14.292 
RS;43;00851;Arambaré; 4.109 
RS;43;00877;Araricá; 8.293 
RS;43;00901;Aratiba; 6.495 
RS;43;01008;Arroio do Meio; 21.961 
RS;43;01057;Arroio do Sal; 11.082 
RS;43;01073;Arroio do Padre; 2.638 
RS;43;01107;Arroio dos Ratos; 14.555 
RS;43;01206;Arroio do Tigre; 12.022 
RS;43;01305;Arroio Grande; 17.440 
RS;43;01404;Arvorezinha; 10.328 
RS;43;01503;Augusto Pestana; 7.146 
RS;43;01552;Áurea; 3.401 
RS;43;01602;Bagé; 113.173 
RS;43;01636;Balneário Pinhal; 14.769 
RS;43;01651;Barão; 6.476 
RS;43;01701;Barão de Cotegipe; 7.150 
RS;43;01750;Barão do Triunfo; 5.893 
RS;43;01800;Barracão; 5.115 
RS;43;01859;Barra do Guarita; 3.161 
RS;43;01875;Barra do Quaraí; 4.053 
RS;43;01909;Barra do Ribeiro; 11.925 
RS;43;01925;Barra do Rio Azul; 1.695 
RS;43;01958;Barra Funda; 2.497 
RS;43;02006;Barros Cassal; 9.299 
RS;43;02055;Benjamin Constant do Sul; 1.981 
RS;43;02105;Bento Gonçalves; 129.430 
RS;43;02154;Boa Vista das Missões; 1.899 
RS;43;02204;Boa Vista do Buricá; 7.030 
RS;43;02220;Boa Vista do Cadeado; 2.222 
RS;43;02238;Boa Vista do Incra; 2.267 
RS;43;02253;Boa Vista do Sul; 2.746 
RS;43;02303;Bom Jesus; 10.725 
RS;43;02352;Bom Princípio; 15.619 
RS;43;02378;Bom Progresso; 2.106 
RS;43;02402;Bom Retiro do Sul; 12.245 
RS;43;02451;Boqueirão do Leão; 6.231 
RS;43;02501;Bossoroca; 5.886 
RS;43;02584;Bozano; 2.135 
RS;43;02600;Braga; 3.264 
RS;43;02659;Brochier; 5.895 
RS;43;02709;Butiá; 18.711 
RS;43;02808;Caçapava do Sul; 32.447 
RS;43;02907;Cacequi; 11.166 
RS;43;03004;Cachoeira do Sul; 79.778 
RS;43;03103;Cachoeirinha; 134.545 
RS;43;03202;Cacique Doble; 4.602 
RS;43;03301;Caibaté; 4.707 
RS;43;03400;Caiçara; 4.810 
RS;43;03509;Camaquã; 61.598 
RS;43;03558;Camargo; 3.204 
RS;43;03608;Cambará do Sul; 6.263 
RS;43;03673;Campestre da Serra; 3.243 
RS;43;03707;Campina das Missões; 5.882 
RS;43;03806;Campinas do Sul; 5.266 
RS;43;03905;Campo Bom; 65.380 
RS;43;04002;Campo Novo; 4.992 
RS;43;04101;Campos Borges; 3.606 
RS;43;04200;Candelária; 28.249 
RS;43;04309;Cândido Godói; 6.291 
RS;43;04358;Candiota; 10.418 
RS;43;04408;Canela; 53.348 
RS;43;04507;Canguçu; 48.922 
RS;43;04606;Canoas; 339.133 
RS;43;04614;Canudos do Vale; 1.660 
RS;43;04622;Capão Bonito do Sul; 1.724 
RS;43;04630;Capão da Canoa; 62.040 
RS;43;04655;Capão do Cipó; 3.122 
RS;43;04663;Capão do Leão; 27.071 
RS;43;04671;Capivari do Sul; 3.986 
RS;43;04689;Capela de Santana; 10.970 
RS;43;04697;Capitão; 2.888 
RS;43;04705;Carazinho; 60.983 
RS;43;04713;Caraá; 8.957 
RS;43;04804;Carlos Barbosa; 29.834 
RS;43;04853;Carlos Gomes; 1.355 
RS;43;04903;Casca; 9.464 
RS;43;04952;Caseiros; 3.000 
RS;43;05009;Catuípe; 8.679 
RS;43;05108;Caxias do Sul; 503.068 
RS;43;05116;Centenário; 2.725 
RS;43;05124;Cerrito; 5.847 
RS;43;05132;Cerro Branco; 3.803 
RS;43;05157;Cerro Grande; 2.318 
RS;43;05173;Cerro Grande do Sul; 9.054 
RS;43;05207;Cerro Largo; 13.710 
RS;43;05306;Chapada; 9.475 
RS;43;05355;Charqueadas; 34.954 
RS;43;05371;Charrua; 3.345 
RS;43;05405;Chiapetta; 3.901 
RS;43;05439;Chuí; 6.438 
RS;43;05447;Chuvisca; 4.583 
RS;43;05454;Cidreira; 16.742 
RS;43;05504;Ciríaco; 4.142 
RS;43;05587;Colinas; 2.415 
RS;43;05603;Colorado; 3.258 
RS;43;05702;Condor; 6.406 
RS;43;05801;Constantina; 10.383 
RS;43;05835;Coqueiro Baixo; 1.284 
RS;43;05850;Coqueiros do Sul; 2.204 
RS;43;05871;Coronel Barros; 2.819 
RS;43;05900;Coronel Bicaco; 6.082 
RS;43;05934;Coronel Pilar; 1.592 
RS;43;05959;Cotiporã; 3.850 
RS;43;05975;Coxilha; 3.172 
RS;43;06007;Crissiumal; 12.852 
RS;43;06056;Cristal; 7.352 
RS;43;06072;Cristal do Sul; 2.694 
RS;43;06106;Cruz Alta; 59.057 
RS;43;06130;Cruzaltense; 1.635 
RS;43;06205;Cruzeiro do Sul; 11.618 
RS;43;06304;David Canabarro; 4.324 
RS;43;06320;Derrubadas; 2.749 
RS;43;06353;Dezesseis de Novembro; 2.506 
RS;43;06379;Dilermando de Aguiar; 2.806 
RS;43;06403;Dois Irmãos; 30.551 
RS;43;06429;Dois Irmãos das Missões; 2.063 
RS;43;06452;Dois Lajeados; 2.965 
RS;43;06502;Dom Feliciano; 13.059 
RS;43;06551;Dom Pedro de Alcântara; 2.499 
RS;43;06601;Dom Pedrito; 36.559 
RS;43;06700;Dona Francisca; 3.079 
RS;43;06734;Doutor Maurício Cardoso; 4.470 
RS;43;06759;Doutor Ricardo; 1.866 
RS;43;06767;Eldorado do Sul; 39.330 
RS;43;06809;Encantado; 22.391 
RS;43;06908;Encruzilhada do Sul; 22.276 
RS;43;06924;Engenho Velho; 1.291 
RS;43;06932;Entre-Ijuís; 9.157 
RS;43;06957;Entre Rios do Sul; 2.681 
RS;43;06973;Erebango; 3.037 
RS;43;07005;Erechim; 105.428 
RS;43;07054;Ernestina; 3.021 
RS;43;07104;Herval; 6.380 
RS;43;07203;Erval Grande; 4.908 
RS;43;07302;Erval Seco; 6.748 
RS;43;07401;Esmeralda; 3.175 
RS;43;07450;Esperança do Sul; 3.225 
RS;43;07500;Espumoso; 15.118 
RS;43;07559;Estação; 5.517 
RS;43;07609;Estância Velha; 48.682 
RS;43;07708;Esteio; 74.653 
RS;43;07807;Estrela; 31.909 
RS;43;07815;Estrela Velha; 3.066 
RS;43;07831;Eugênio de Castro; 2.633 
RS;43;07864;Fagundes Varela; 2.566 
RS;43;07906;Farroupilha; 74.879 
RS;43;08003;Faxinal do Soturno; 6.686 
RS;43;08052;Faxinalzinho; 2.521 
RS;43;08078;Fazenda Vilanova; 4.298 
RS;43;08102;Feliz; 15.174 
RS;43;08201;Flores da Cunha; 33.430 
RS;43;08250;Floriano Peixoto; 2.038 
RS;43;08300;Fontoura Xavier; 9.573 
RS;43;08409;Formigueiro; 6.439 
RS;43;08433;Forquetinha; 2.521 
RS;43;08458;Fortaleza dos Valos; 4.455 
RS;43;08508;Frederico Westphalen; 32.284 
RS;43;08607;Garibaldi; 35.219 
RS;43;08656;Garruchos; 2.615 
RS;43;08706;Gaurama; 5.676 
RS;43;08805;General Câmara; 7.346 
RS;43;08854;Gentil; 1.745 
RS;43;08904;Getúlio Vargas; 18.111 
RS;43;09001;Giruá; 15.971 
RS;43;09050;Glorinha; 7.653 
RS;43;09100;Gramado; 44.643 
RS;43;09126;Gramado dos Loureiros; 2.003 
RS;43;09159;Gramado Xavier; 3.304 
RS;43;09209;Gravataí; 279.205 
RS;43;09258;Guabiju; 1.396 
RS;43;09308;Guaíba; 91.304 
RS;43;09407;Guaporé; 24.958 
RS;43;09506;Guarani das Missões; 7.554 
RS;43;09555;Harmonia; 5.660 
RS;43;09571;Herveiras; 2.559 
RS;43;09605;Horizontina; 18.852 
RS;43;09654;Hulha Negra; 5.851 
RS;43;09704;Humaitá; 4.690 
RS;43;09753;Ibarama; 3.722 
RS;43;09803;Ibiaçá; 4.560 
RS;43;09902;Ibiraiaras; 6.764 
RS;43;09951;Ibirapuitã; 4.159 
RS;43;10009;Ibirubá; 21.733 
RS;43;10108;Igrejinha; 33.173 
RS;43;10207;Ijuí; 85.135 
RS;43;10306;Ilópolis; 4.094 
RS;43;10330;Imbé; 27.053 
RS;43;10363;Imigrante; 3.082 
RS;43;10405;Independência; 6.519 
RS;43;10413;Inhacorá; 2.011 
RS;43;10439;Ipê; 6.554 
RS;43;10462;Ipiranga do Sul; 1.714 
RS;43;10504;Iraí; 7.489 
RS;43;10538;Itaara; 5.747 
RS;43;10553;Itacurubi; 2.995 
RS;43;10579;Itapuca; 1.937 
RS;43;10603;Itaqui; 35.408 
RS;43;10652;Itati; 2.941 
RS;43;10702;Itatiba do Sul; 3.206 
RS;43;10751;Ivorá; 2.012 
RS;43;10801;Ivoti; 22.911 
RS;43;10850;Jaboticaba; 3.754 
RS;43;10876;Jacuizinho; 2.028 
RS;43;10900;Jacutinga; 3.198 
RS;43;11007;Jaguarão; 26.583 
RS;43;11106;Jaguari; 10.527 
RS;43;11122;Jaquirana; 3.692 
RS;43;11130;Jari; 3.349 
RS;43;11155;Jóia; 7.123 
RS;43;11205;Júlio de Castilhos; 18.121 
RS;43;11239;Lagoa Bonita do Sul; 2.253 
RS;43;11254;Lagoão; 5.343 
RS;43;11270;Lagoa dos Três Cantos; 1.726 
RS;43;11304;Lagoa Vermelha; 27.598 
RS;43;11403;Lajeado; 97.432 
RS;43;11429;Lajeado do Bugre; 2.569 
RS;43;11502;Lavras do Sul; 7.458 
RS;43;11601;Liberato Salzano; 4.664 
RS;43;11627;Lindolfo Collor; 6.156 
RS;43;11643;Linha Nova; 1.763 
RS;43;11700;Machadinho; 5.729 
RS;43;11718;Maçambará; 4.427 
RS;43;11734;Mampituba; 2.954 
RS;43;11759;Manoel Viana; 6.732 
RS;43;11775;Maquiné; 8.222 
RS;43;11791;Maratá; 2.515 
RS;43;11809;Marau; 46.643 
RS;43;11908;Marcelino Ramos; 4.314 
RS;43;11981;Mariana Pimentel; 3.889 
RS;43;12005;Mariano Moro; 1.856 
RS;43;12054;Marques de Souza; 3.928 
RS;43;12104;Mata; 4.697 
RS;43;12138;Mato Castelhano; 2.552 
RS;43;12153;Mato Leitão; 4.848 
RS;43;12179;Mato Queimado; 1.793 
RS;43;12203;Maximiliano de Almeida; 4.763 
RS;43;12252;Minas do Leão; 7.470 
RS;43;12302;Miraguaí; 4.388 
RS;43;12351;Montauri; 1.495 
RS;43;12377;Monte Alegre dos Campos; 3.610 
RS;43;12385;Monte Belo do Sul; 2.584 
RS;43;12401;Montenegro; 66.878 
RS;43;12427;Mormaço; 2.748 
RS;43;12443;Morrinhos do Sul; 3.091 
RS;43;12450;Morro Redondo; 5.568 
RS;43;12476;Morro Reuter; 6.124 
RS;43;12500;Mostardas; 13.035 
RS;43;12609;Muçum; 4.492 
RS;43;12617;Muitos Capões; 2.811 
RS;43;12625;Muliterno; 1.718 
RS;43;12658;Não-Me-Toque; 17.821 
RS;43;12674;Nicolau Vergueiro; 1.935 
